Cycle,Round,Bet,Bet Color,Rolls,Matches,Multiplier,Result,Loss Streak,Profit,Bankroll
12,48,15,PINK,"['YELLOW', 'RED', 'BLUE']",0,0,LOSE,2,-15,21185.0
12,49,35,GREEN,"['RED', 'GREEN', 'YELLOW']",1,1,WIN x1,0,35,21220.0
12,50,5,BLUE,"['GREEN', 'PINK', 'WHITE']",0,0,LOSE,1,-5,21215.0
12,51,15,WHITE,"['WHITE', 'BLUE', 'WHITE']",2,2,WIN x2 (2 matches),0,30,21245.0
12,52,5,GREEN,"['WHITE', 'PINK', 'RED']",0,0,LOSE,1,-5,21240.0
12,53,15,YELLOW,"['WHITE', 'PINK', 'BLUE']",0,0,LOSE,2,-15,21225.0
12,54,35,RED,"['RED', 'RED', 'PINK']",2,2,WIN x2 (2 matches),0,70,21295.0
12,55,5,YELLOW,"['BLUE', 'PINK', 'PINK']",0,0,LOSE,1,-5,21290.0
12,56,15,YELLOW,"['YELLOW', 'BLUE', 'PINK']",1,1,WIN x1,0,15,21305.0
12,57,5,RED,"['BLUE', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,21300.0
12,58,15,GREEN,"['PINK', 'RED', 'PINK']",0,0,LOSE,2,-15,21285.0
12,59,35,RED,"['WHITE', 'PINK', 'YELLOW']",0,0,LOSE,3,-35,21250.0
12,60,75,RED,"['GREEN', 'GREEN', 'WHITE']",0,0,LOSE,4,-75,21175.0
12,61,155,WHITE,"['RED', 'YELLOW', 'RED']",0,0,LOSE,5,-155,21020.0
12,62,315,GREEN,"['GREEN', 'RED', 'GREEN']",2,2,WIN x2 (2 matches),0,630,21650.0
12,63,5,PINK,"['RED', 'YELLOW', 'RED']",0,0,LOSE,1,-5,21645.0
12,64,15,PINK,"['GREEN', 'PINK', 'RED']",1,1,WIN x1,0,15,21660.0
12,65,5,WHITE,"['WHITE', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,21665.0
12,66,5,GREEN,"['BLUE', 'GREEN', 'RED']",1,1,WIN x1,0,5,21670.0
12,67,5,RED,"['GREEN', 'RED', 'RED']",2,2,WIN x2 (2 matches),0,10,21680.0
12,68,5,RED,"['YELLOW', 'GREEN', 'RED']",1,1,WIN x1,0,5,21685.0
12,69,5,GREEN,"['RED', 'PINK', 'PINK']",0,0,LOSE,1,-5,21680.0
12,70,15,BLUE,"['GREEN', 'GREEN', 'RED']",0,0,LOSE,2,-15,21665.0
12,71,35,RED,"['BLUE', 'BLUE', 'YELLOW']",0,0,LOSE,3,-35,21630.0
12,72,75,BLUE,"['BLUE', 'WHITE', 'BLUE']",2,2,WIN x2 (2 matches),0,150,21780.0
12,73,5,WHITE,"['GREEN', 'YELLOW', 'RED']",0,0,LOSE,1,-5,21775.0
12,74,15,BLUE,"['RED', 'YELLOW', 'GREEN']",0,0,LOSE,2,-15,21760.0
12,75,35,BLUE,"['YELLOW', 'GREEN', 'WHITE']",0,0,LOSE,3,-35,21725.0
12,76,75,YELLOW,"['PINK', 'BLUE', 'RED']",0,0,LOSE,4,-75,21650.0
12,77,155,PINK,"['BLUE', 'RED', 'PINK']",1,1,WIN x1,0,155,21805.0
12,78,5,GREEN,"['YELLOW', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,21800.0
12,79,15,GREEN,"['GREEN', 'RED', 'YELLOW']",1,1,WIN x1,0,15,21815.0
12,80,5,PINK,"['BLUE', 'GREEN', 'RED']",0,0,LOSE,1,-5,21810.0
12,81,15,WHITE,"['RED', 'RED', 'BLUE']",0,0,LOSE,2,-15,21795.0
12,82,35,PINK,"['PINK', 'WHITE', 'PINK']",2,2,WIN x2 (2 matches),0,70,21865.0
12,83,5,BLUE,"['WHITE', 'PINK', 'BLUE']",1,1,WIN x1,0,5,21870.0
12,84,5,PINK,"['PINK', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,21875.0
12,85,5,PINK,"['YELLOW', 'BLUE', 'PINK']",1,1,WIN x1,0,5,21880.0
12,86,5,WHITE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,21875.0
12,87,15,RED,"['YELLOW', 'WHITE', 'RED']",1,1,WIN x1,0,15,21890.0
12,88,5,YELLOW,"['YELLOW', 'GREEN', 'PINK']",1,1,WIN x1,0,5,21895.0
12,89,5,GREEN,"['RED', 'PINK', 'GREEN']",1,1,WIN x1,0,5,21900.0
12,90,5,YELLOW,"['YELLOW', 'GREEN', 'WHITE']",1,1,WIN x1,0,5,21905.0
12,91,5,PINK,"['BLUE', 'RED', 'BLUE']",0,0,LOSE,1,-5,21900.0
12,92,15,BLUE,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,15,21915.0
12,93,5,WHITE,"['YELLOW', 'WHITE', 'PINK']",1,1,WIN x1,0,5,21920.0
12,94,5,WHITE,"['BLUE', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,21915.0
12,95,15,WHITE,"['PINK', 'RED', 'GREEN']",0,0,LOSE,2,-15,21900.0
12,96,35,BLUE,"['WHITE', 'RED', 'WHITE']",0,0,LOSE,3,-35,21865.0
12,97,75,GREEN,"['BLUE', 'WHITE', 'WHITE']",0,0,LOSE,4,-75,21790.0
12,98,155,BLUE,"['PINK', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,310,22100.0
12,99,5,PINK,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,22095.0
12,100,15,PINK,"['PINK', 'PINK', 'RED']",2,2,WIN x2 (2 matches),0,30,22125.0
13,1,5,BLUE,"['GREEN', 'RED', 'PINK']",0,0,LOSE,1,-5,22120.0
13,2,15,YELLOW,"['RED', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,22135.0
13,3,5,WHITE,"['PINK', 'PINK', 'RED']",0,0,LOSE,1,-5,22130.0
13,4,15,RED,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,22115.0
13,5,35,PINK,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,3,-35,22080.0
13,6,75,RED,"['PINK', 'PINK', 'WHITE']",0,0,LOSE,4,-75,22005.0
13,7,155,RED,"['PINK', 'RED', 'YELLOW']",1,1,WIN x1,0,155,22160.0
13,8,5,PINK,"['BLUE', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,22165.0
13,9,5,WHITE,"['PINK', 'PINK', 'RED']",0,0,LOSE,1,-5,22160.0
13,10,15,BLUE,"['YELLOW', 'PINK', 'RED']",0,0,LOSE,2,-15,22145.0
13,11,35,YELLOW,"['YELLOW', 'PINK', 'PINK']",1,1,WIN x1,0,35,22180.0
13,12,5,RED,"['YELLOW', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,22175.0
13,13,15,RED,"['YELLOW', 'BLUE', 'PINK']",0,0,LOSE,2,-15,22160.0
13,14,35,BLUE,"['RED', 'RED', 'GREEN']",0,0,LOSE,3,-35,22125.0
13,15,75,WHITE,"['YELLOW', 'BLUE', 'PINK']",0,0,LOSE,4,-75,22050.0
13,16,155,RED,"['PINK', 'YELLOW', 'RED']",1,1,WIN x1,0,155,22205.0
13,17,5,BLUE,"['BLUE', 'BLUE', 'GREEN']",2,2,WIN x2 (2 matches),0,10,22215.0
13,18,5,YELLOW,"['BLUE', 'GREEN', 'RED']",0,0,LOSE,1,-5,22210.0
13,19,15,GREEN,"['WHITE', 'GREEN', 'PINK']",1,1,WIN x1,0,15,22225.0
13,20,5,GREEN,"['RED', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,22220.0
13,21,15,BLUE,"['WHITE', 'YELLOW', 'WHITE']",0,0,LOSE,2,-15,22205.0
13,22,35,PINK,"['YELLOW', 'YELLOW', 'WHITE']",0,0,LOSE,3,-35,22170.0
13,23,75,YELLOW,"['BLUE', 'PINK', 'GREEN']",0,0,LOSE,4,-75,22095.0
13,24,155,WHITE,"['GREEN', 'PINK', 'WHITE']",1,1,WIN x1,0,155,22250.0
13,25,5,GREEN,"['RED', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,22255.0
13,26,5,GREEN,"['GREEN', 'BLUE', 'BLUE']",1,1,WIN x1,0,5,22260.0
13,27,5,BLUE,"['WHITE', 'PINK', 'GREEN']",0,0,LOSE,1,-5,22255.0
13,28,15,RED,"['BLUE', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,22240.0
13,29,35,PINK,"['BLUE', 'GREEN', 'WHITE']",0,0,LOSE,3,-35,22205.0
13,30,75,WHITE,"['RED', 'WHITE', 'PINK']",1,1,WIN x1,0,75,22280.0
13,31,5,WHITE,"['YELLOW', 'PINK', 'WHITE']",1,1,WIN x1,0,5,22285.0
13,32,5,GREEN,"['GREEN', 'RED', 'YELLOW']",1,1,WIN x1,0,5,22290.0
13,33,5,WHITE,"['RED', 'RED', 'BLUE']",0,0,LOSE,1,-5,22285.0
13,34,15,YELLOW,"['PINK', 'PINK', 'PINK']",0,0,LOSE,2,-15,22270.0
13,35,35,WHITE,"['GREEN', 'PINK', 'GREEN']",0,0,LOSE,3,-35,22235.0
13,36,75,GREEN,"['WHITE', 'GREEN', 'GREEN']",2,2,WIN x2 (2 matches),0,150,22385.0
13,37,5,BLUE,"['YELLOW', 'BLUE', 'RED']",1,1,WIN x1,0,5,22390.0
13,38,5,GREEN,"['YELLOW', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,22385.0
13,39,15,GREEN,"['PINK', 'PINK', 'GREEN']",1,1,WIN x1,0,15,22400.0
13,40,5,GREEN,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,5,22405.0
13,41,5,RED,"['GREEN', 'RED', 'WHITE']",1,1,WIN x1,0,5,22410.0
13,42,5,BLUE,"['BLUE', 'RED', 'RED']",1,1,WIN x1,0,5,22415.0
13,43,5,YELLOW,"['PINK', 'PINK', 'RED']",0,0,LOSE,1,-5,22410.0
13,44,15,PINK,"['GREEN', 'PINK', 'YELLOW']",1,1,WIN x1,0,15,22425.0
13,45,5,GREEN,"['BLUE', 'RED', 'PINK']",0,0,LOSE,1,-5,22420.0
13,46,15,YELLOW,"['RED', 'BLUE', 'GREEN']",0,0,LOSE,2,-15,22405.0
13,47,35,PINK,"['RED', 'RED', 'YELLOW']",0,0,LOSE,3,-35,22370.0
13,48,75,WHITE,"['PINK', 'YELLOW', 'BLUE']",0,0,LOSE,4,-75,22295.0
13,49,155,GREEN,"['WHITE', 'YELLOW', 'RED']",0,0,LOSE,5,-155,22140.0
13,50,315,RED,"['BLUE', 'WHITE', 'WHITE']",0,0,LOSE,6,-315,21825.0
13,51,635,WHITE,"['RED', 'RED', 'PINK']",0,0,LOSE,7,-635,21190.0
13,52,1275,WHITE,"['BLUE', 'YELLOW', 'RED']",0,0,LOSE,8,-1275,19915.0
13,53,2555,WHITE,"['YELLOW', 'YELLOW', 'WHITE']",1,1,WIN x1,0,2555,22470.0
13,54,5,BLUE,"['WHITE', 'BLUE', 'WHITE']",1,1,WIN x1,0,5,22475.0
13,55,5,PINK,"['RED', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,22470.0
13,56,15,PINK,"['WHITE', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,30,22500.0
13,57,5,BLUE,"['BLUE', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,22505.0
13,58,5,PINK,"['BLUE', 'PINK', 'WHITE']",1,1,WIN x1,0,5,22510.0
13,59,5,RED,"['GREEN', 'BLUE', 'RED']",1,1,WIN x1,0,5,22515.0
13,60,5,WHITE,"['RED', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,22510.0
13,61,15,WHITE,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,2,-15,22495.0
13,62,35,GREEN,"['PINK', 'BLUE', 'YELLOW']",0,0,LOSE,3,-35,22460.0
13,63,75,YELLOW,"['WHITE', 'BLUE', 'RED']",0,0,LOSE,4,-75,22385.0
13,64,155,GREEN,"['GREEN', 'WHITE', 'YELLOW']",1,1,WIN x1,0,155,22540.0
13,65,5,YELLOW,"['PINK', 'PINK', 'BLUE']",0,0,LOSE,1,-5,22535.0
13,66,15,BLUE,"['YELLOW', 'BLUE', 'RED']",1,1,WIN x1,0,15,22550.0
13,67,5,WHITE,"['RED', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,10,22560.0
13,68,5,BLUE,"['WHITE', 'GREEN', 'RED']",0,0,LOSE,1,-5,22555.0
13,69,15,GREEN,"['WHITE', 'YELLOW', 'PINK']",0,0,LOSE,2,-15,22540.0
13,70,35,RED,"['YELLOW', 'RED', 'RED']",2,2,WIN x2 (2 matches),0,70,22610.0
13,71,5,RED,"['WHITE', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,22605.0
13,72,15,YELLOW,"['RED', 'BLUE', 'PINK']",0,0,LOSE,2,-15,22590.0
13,73,35,BLUE,"['GREEN', 'RED', 'RED']",0,0,LOSE,3,-35,22555.0
13,74,75,BLUE,"['BLUE', 'RED', 'PINK']",1,1,WIN x1,0,75,22630.0
13,75,5,WHITE,"['YELLOW', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,22635.0
13,76,5,RED,"['RED', 'GREEN', 'PINK']",1,1,WIN x1,0,5,22640.0
13,77,5,BLUE,"['RED', 'RED', 'YELLOW']",0,0,LOSE,1,-5,22635.0
13,78,15,BLUE,"['GREEN', 'RED', 'PINK']",0,0,LOSE,2,-15,22620.0
13,79,35,WHITE,"['GREEN', 'YELLOW', 'YELLOW']",0,0,LOSE,3,-35,22585.0
13,80,75,WHITE,"['WHITE', 'RED', 'RED']",1,1,WIN x1,0,75,22660.0
13,81,5,BLUE,"['GREEN', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,22655.0
13,82,15,PINK,"['PINK', 'WHITE', 'RED']",1,1,WIN x1,0,15,22670.0
13,83,5,GREEN,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,22665.0
13,84,15,RED,"['GREEN', 'GREEN', 'YELLOW']",0,0,LOSE,2,-15,22650.0
13,85,35,PINK,"['BLUE', 'BLUE', 'PINK']",1,1,WIN x1,0,35,22685.0
13,86,5,PINK,"['WHITE', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,22680.0
13,87,15,GREEN,"['WHITE', 'RED', 'WHITE']",0,0,LOSE,2,-15,22665.0
13,88,35,WHITE,"['RED', 'BLUE', 'RED']",0,0,LOSE,3,-35,22630.0
13,89,75,YELLOW,"['BLUE', 'GREEN', 'GREEN']",0,0,LOSE,4,-75,22555.0
13,90,155,RED,"['WHITE', 'BLUE', 'WHITE']",0,0,LOSE,5,-155,22400.0
13,91,315,WHITE,"['RED', 'RED', 'YELLOW']",0,0,LOSE,6,-315,22085.0
13,92,635,PINK,"['PINK', 'GREEN', 'GREEN']",1,1,WIN x1,0,635,22720.0
13,93,5,PINK,"['RED', 'BLUE', 'PINK']",1,1,WIN x1,0,5,22725.0
13,94,5,YELLOW,"['BLUE', 'RED', 'WHITE']",0,0,LOSE,1,-5,22720.0
13,95,15,WHITE,"['BLUE', 'GREEN', 'YELLOW']",0,0,LOSE,2,-15,22705.0
13,96,35,YELLOW,"['GREEN', 'RED', 'BLUE']",0,0,LOSE,3,-35,22670.0
13,97,75,RED,"['GREEN', 'BLUE', 'BLUE']",0,0,LOSE,4,-75,22595.0
13,98,155,BLUE,"['GREEN', 'WHITE', 'BLUE']",1,1,WIN x1,0,155,22750.0
13,99,5,GREEN,"['BLUE', 'BLUE', 'PINK']",0,0,LOSE,1,-5,22745.0
13,100,15,RED,"['RED', 'RED', 'YELLOW']",2,2,WIN x2 (2 matches),0,30,22775.0
14,1,5,PINK,"['PINK', 'WHITE', 'PINK']",2,2,WIN x2 (2 matches),0,10,22785.0
14,2,5,RED,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,22780.0
14,3,15,BLUE,"['WHITE', 'RED', 'YELLOW']",0,0,LOSE,2,-15,22765.0
14,4,35,YELLOW,"['RED', 'RED', 'WHITE']",0,0,LOSE,3,-35,22730.0
14,5,75,GREEN,"['GREEN', 'BLUE', 'BLUE']",1,1,WIN x1,0,75,22805.0
14,6,5,GREEN,"['GREEN', 'GREEN', 'RED']",2,2,WIN x2 (2 matches),0,10,22815.0
14,7,5,BLUE,"['WHITE', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,22825.0
14,8,5,PINK,"['GREEN', 'BLUE', 'RED']",0,0,LOSE,1,-5,22820.0
14,9,15,WHITE,"['BLUE', 'BLUE', 'YELLOW']",0,0,LOSE,2,-15,22805.0
14,10,35,YELLOW,"['BLUE', 'WHITE', 'PINK']",0,0,LOSE,3,-35,22770.0
14,11,75,YELLOW,"['RED', 'WHITE', 'RED']",0,0,LOSE,4,-75,22695.0
14,12,155,PINK,"['GREEN', 'RED', 'BLUE']",0,0,LOSE,5,-155,22540.0
14,13,315,RED,"['GREEN', 'WHITE', 'RED']",1,1,WIN x1,0,315,22855.0
14,14,5,PINK,"['YELLOW', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,10,22865.0
14,15,5,BLUE,"['PINK', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,22860.0
14,16,15,PINK,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,22845.0
14,17,35,RED,"['PINK', 'BLUE', 'RED']",1,1,WIN x1,0,35,22880.0
14,18,5,BLUE,"['BLUE', 'BLUE', 'GREEN']",2,2,WIN x2 (2 matches),0,10,22890.0
14,19,5,GREEN,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,1,-5,22885.0
14,20,15,GREEN,"['YELLOW', 'GREEN', 'PINK']",1,1,WIN x1,0,15,22900.0
14,21,5,WHITE,"['BLUE', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,22895.0
14,22,15,GREEN,"['PINK', 'GREEN', 'GREEN']",2,2,WIN x2 (2 matches),0,30,22925.0
14,23,5,WHITE,"['YELLOW', 'RED', 'WHITE']",1,1,WIN x1,0,5,22930.0
14,24,5,PINK,"['BLUE', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,22935.0
14,25,5,RED,"['GREEN', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,22930.0
14,26,15,WHITE,"['RED', 'YELLOW', 'PINK']",0,0,LOSE,2,-15,22915.0
14,27,35,YELLOW,"['GREEN', 'BLUE', 'BLUE']",0,0,LOSE,3,-35,22880.0
14,28,75,YELLOW,"['YELLOW', 'PINK', 'RED']",1,1,WIN x1,0,75,22955.0
14,29,5,PINK,"['YELLOW', 'RED', 'BLUE']",0,0,LOSE,1,-5,22950.0
14,30,15,WHITE,"['WHITE', 'WHITE', 'GREEN']",2,2,WIN x2 (2 matches),0,30,22980.0
14,31,5,GREEN,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,1,-5,22975.0
14,32,15,RED,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,2,-15,22960.0
14,33,35,RED,"['GREEN', 'PINK', 'PINK']",0,0,LOSE,3,-35,22925.0
14,34,75,GREEN,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,75,23000.0
14,35,5,PINK,"['PINK', 'BLUE', 'BLUE']",1,1,WIN x1,0,5,23005.0
14,36,5,WHITE,"['GREEN', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,23010.0
14,37,5,BLUE,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,1,-5,23005.0
14,38,15,PINK,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,22990.0
14,39,35,PINK,"['PINK', 'WHITE', 'PINK']",2,2,WIN x2 (2 matches),0,70,23060.0
14,40,5,YELLOW,"['PINK', 'WHITE', 'PINK']",0,0,LOSE,1,-5,23055.0
14,41,15,WHITE,"['RED', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,30,23085.0
14,42,5,GREEN,"['RED', 'BLUE', 'RED']",0,0,LOSE,1,-5,23080.0
14,43,15,GREEN,"['BLUE', 'RED', 'WHITE']",0,0,LOSE,2,-15,23065.0
14,44,35,RED,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,3,-35,23030.0
14,45,75,PINK,"['RED', 'WHITE', 'RED']",0,0,LOSE,4,-75,22955.0
14,46,155,BLUE,"['YELLOW', 'BLUE', 'GREEN']",1,1,WIN x1,0,155,23110.0
14,47,5,GREEN,"['WHITE', 'RED', 'BLUE']",0,0,LOSE,1,-5,23105.0
14,48,15,GREEN,"['RED', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,23120.0
14,49,5,WHITE,"['WHITE', 'RED', 'YELLOW']",1,1,WIN x1,0,5,23125.0
14,50,5,RED,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,23120.0
14,51,15,WHITE,"['RED', 'WHITE', 'BLUE']",1,1,WIN x1,0,15,23135.0
14,52,5,WHITE,"['YELLOW', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,23130.0
14,53,15,GREEN,"['BLUE', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,23145.0
14,54,5,BLUE,"['YELLOW', 'WHITE', 'RED']",0,0,LOSE,1,-5,23140.0
14,55,15,YELLOW,"['GREEN', 'GREEN', 'WHITE']",0,0,LOSE,2,-15,23125.0
14,56,35,RED,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,3,-35,23090.0
14,57,75,WHITE,"['BLUE', 'GREEN', 'GREEN']",0,0,LOSE,4,-75,23015.0
14,58,155,BLUE,"['WHITE', 'WHITE', 'YELLOW']",0,0,LOSE,5,-155,22860.0
14,59,315,YELLOW,"['WHITE', 'YELLOW', 'RED']",1,1,WIN x1,0,315,23175.0
14,60,5,YELLOW,"['WHITE', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,23180.0
14,61,5,WHITE,"['PINK', 'PINK', 'RED']",0,0,LOSE,1,-5,23175.0
14,62,15,PINK,"['RED', 'WHITE', 'YELLOW']",0,0,LOSE,2,-15,23160.0
14,63,35,RED,"['BLUE', 'PINK', 'RED']",1,1,WIN x1,0,35,23195.0
14,64,5,GREEN,"['PINK', 'WHITE', 'RED']",0,0,LOSE,1,-5,23190.0
14,65,15,YELLOW,"['PINK', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,23175.0
14,66,35,GREEN,"['BLUE', 'PINK', 'GREEN']",1,1,WIN x1,0,35,23210.0
14,67,5,RED,"['RED', 'BLUE', 'RED']",2,2,WIN x2 (2 matches),0,10,23220.0
14,68,5,YELLOW,"['YELLOW', 'WHITE', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,23230.0
14,69,5,RED,"['YELLOW', 'RED', 'WHITE']",1,1,WIN x1,0,5,23235.0
14,70,5,WHITE,"['PINK', 'PINK', 'PINK']",0,0,LOSE,1,-5,23230.0
14,71,15,BLUE,"['BLUE', 'GREEN', 'BLUE']",2,2,WIN x2 (2 matches),0,30,23260.0
14,72,5,RED,"['PINK', 'GREEN', 'BLUE']",0,0,LOSE,1,-5,23255.0
14,73,15,WHITE,"['WHITE', 'WHITE', 'BLUE']",2,2,WIN x2 (2 matches),0,30,23285.0
14,74,5,YELLOW,"['BLUE', 'RED', 'YELLOW']",1,1,WIN x1,0,5,23290.0
14,75,5,WHITE,"['RED', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,23285.0
14,76,15,BLUE,"['YELLOW', 'PINK', 'GREEN']",0,0,LOSE,2,-15,23270.0
14,77,35,WHITE,"['BLUE', 'GREEN', 'WHITE']",1,1,WIN x1,0,35,23305.0
14,78,5,PINK,"['GREEN', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,23300.0
14,79,15,BLUE,"['GREEN', 'WHITE', 'PINK']",0,0,LOSE,2,-15,23285.0
14,80,35,RED,"['RED', 'PINK', 'BLUE']",1,1,WIN x1,0,35,23320.0
14,81,5,PINK,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,23315.0
14,82,15,WHITE,"['RED', 'BLUE', 'RED']",0,0,LOSE,2,-15,23300.0
14,83,35,PINK,"['WHITE', 'PINK', 'WHITE']",1,1,WIN x1,0,35,23335.0
14,84,5,GREEN,"['YELLOW', 'WHITE', 'PINK']",0,0,LOSE,1,-5,23330.0
14,85,15,PINK,"['YELLOW', 'GREEN', 'RED']",0,0,LOSE,2,-15,23315.0
14,86,35,BLUE,"['GREEN', 'WHITE', 'BLUE']",1,1,WIN x1,0,35,23350.0
14,87,5,BLUE,"['WHITE', 'RED', 'YELLOW']",0,0,LOSE,1,-5,23345.0
14,88,15,GREEN,"['WHITE', 'GREEN', 'BLUE']",1,1,WIN x1,0,15,23360.0
14,89,5,WHITE,"['BLUE', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,23355.0
14,90,15,BLUE,"['RED', 'RED', 'PINK']",0,0,LOSE,2,-15,23340.0
14,91,35,RED,"['RED', 'WHITE', 'WHITE']",1,1,WIN x1,0,35,23375.0
14,92,5,WHITE,"['WHITE', 'WHITE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,23385.0
14,93,5,PINK,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,5,23390.0
14,94,5,BLUE,"['WHITE', 'BLUE', 'GREEN']",1,1,WIN x1,0,5,23395.0
14,95,5,PINK,"['YELLOW', 'PINK', 'BLUE']",1,1,WIN x1,0,5,23400.0
14,96,5,GREEN,"['BLUE', 'PINK', 'RED']",0,0,LOSE,1,-5,23395.0
14,97,15,RED,"['BLUE', 'GREEN', 'PINK']",0,0,LOSE,2,-15,23380.0
14,98,35,WHITE,"['PINK', 'BLUE', 'RED']",0,0,LOSE,3,-35,23345.0
14,99,75,BLUE,"['WHITE', 'WHITE', 'PINK']",0,0,LOSE,4,-75,23270.0
14,100,155,RED,"['GREEN', 'PINK', 'RED']",1,1,WIN x1,0,155,23425.0
15,1,5,WHITE,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,5,23430.0
15,2,5,YELLOW,"['WHITE', 'YELLOW', 'PINK']",1,1,WIN x1,0,5,23435.0
15,3,5,GREEN,"['RED', 'BLUE', 'WHITE']",0,0,LOSE,1,-5,23430.0
15,4,15,PINK,"['WHITE', 'BLUE', 'YELLOW']",0,0,LOSE,2,-15,23415.0
15,5,35,YELLOW,"['YELLOW', 'YELLOW', 'GREEN']",2,2,WIN x2 (2 matches),0,70,23485.0
15,6,5,PINK,"['RED', 'PINK', 'RED']",1,1,WIN x1,0,5,23490.0
15,7,5,WHITE,"['WHITE', 'GREEN', 'GREEN']",1,1,WIN x1,0,5,23495.0
15,8,5,RED,"['PINK', 'RED', 'WHITE']",1,1,WIN x1,0,5,23500.0
15,9,5,GREEN,"['YELLOW', 'WHITE', 'PINK']",0,0,LOSE,1,-5,23495.0
15,10,15,YELLOW,"['RED', 'BLUE', 'WHITE']",0,0,LOSE,2,-15,23480.0
15,11,35,PINK,"['BLUE', 'RED', 'WHITE']",0,0,LOSE,3,-35,23445.0
15,12,75,YELLOW,"['GREEN', 'YELLOW', 'RED']",1,1,WIN x1,0,75,23520.0
15,13,5,GREEN,"['PINK', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,23515.0
15,14,15,GREEN,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,2,-15,23500.0
15,15,35,YELLOW,"['WHITE', 'YELLOW', 'RED']",1,1,WIN x1,0,35,23535.0
15,16,5,GREEN,"['GREEN', 'RED', 'WHITE']",1,1,WIN x1,0,5,23540.0
15,17,5,PINK,"['BLUE', 'BLUE', 'WHITE']",0,0,LOSE,1,-5,23535.0
15,18,15,WHITE,"['BLUE', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,23550.0
15,19,5,YELLOW,"['YELLOW', 'GREEN', 'PINK']",1,1,WIN x1,0,5,23555.0
